store_name,owner_name,contact_number,address,city,website,google_maps_url
"H & R Johnson Tiles - Shree Ganesh Tiles & Granites - Best Tiles for Bathroom, Kitchen, Wall & Floor in Angul",,08037761332,"Angul - Talcher Road Talcher, near Bank of India, Angul, Odisha 759107",Angul,4.6,9,Tile store,https://stores.hrjohnsonindia.com/h-r-johnson/tiles-shop-in-angul/tiles-shop-in-talcher/h-r-johnson-tiles-dealer-shree-ganesh-tiles-and-granites-in-talcher-angul--a62d92e2-1644-4d7d-ad6a-43e777e59be2/home,"https://www.google.com/maps/place/H+%26+R+Johnson+Tiles+-+Shree+Ganesh+Tiles+%26+Granites+-+Best+Tiles+for+Bathroom,+Kitchen,+Wall+%26+Floor+in+Angul/data=!4m7!3m6!1s0x3a18b5909445290f:0xba809fb33a5a2b83!8m2!3d20.9477383!4d85.2205005!16s%2Fg%2F11t3fq2c1y!19sChIJDylFlJC1GDoRgytaOrOfgLo?authuser=0&hl=en&rclk=1"
Ap Home decor 0048,,Send to phone,"Dic chowk, Hemsurapada, Angul, Odisha 759122",Angul,4.9,19,Interior Decorator,https://www.instagram.com/ap_home_decor_0048?igsh=MXNnbTdhOGUzeDk0cg==,https://www.google.com/maps/place/Ap+Home+decor+0048/data=!4m7!3m6!1s0x3a18afc02853b3e7:0x221f5b6d3d0413a8!8m2!3d20.8442606!4d85.0944264!16s%2Fg%2F11x66dw843!19sChIJ57NTKMCvGDoRqBMEPW1bHyI?authuser=0&hl=en&rclk=1
SHREE RAM Tiles & Sanitary,,08144850533,"near Central Kia, Bonda, Angul, Odisha 759128",Angul,5.0,6,Tile store,,https://www.google.com/maps/place/SHREE+RAM+Tiles+%26+Sanitary/data=!4m7!3m6!1s0x3a18b70725233475:0xa6ae318ea857bd4c!8m2!3d20.8449166!4d85.1902667!16s%2Fg%2F11x27q4kkg!19sChIJdTQjJQe3GDoRTL1XqI4xrqY?authuser=0&hl=en&rclk=1
Sheetal Marbles And Tiles,,Send to phone,"NH149, Santhapada, Odisha 759101",Angul,4.5,15,Tile store,,https://www.google.com/maps/place/Sheetal+Marbles+And+Tiles/data=!4m7!3m6!1s0x3a18b71ac616e371:0x30012a125480716c!8m2!3d20.9182796!4d85.2215381!16s%2Fg%2F11hnb2c_lw!19sChIJceMWxhq3GDoRbHGAVBIqATA?authuser=0&hl=en&rclk=1
"H & R Johnson Tiles - Kanchan Tiles and Sanitary - Best Tiles for Bathroom, Kitchen, Wall & Floor in Amalapada",,08037907997,"Kanchan Square, near Old Bus Stand, Amalapada, Angul, Odisha 759122",Angul,4.6,46,Tile store,https://stores.hrjohnsonindia.com/h-r-johnson/tiles-shop-in-angul/tiles-shop-in-amalapada/h-r-johnson-tiles-dealer-kanchan-enterprises-in-amalapada-angul--8585b98b-a0ab-4c56-8f0a-08ff7c62354f/home,"https://www.google.com/maps/place/H+%26+R+Johnson+Tiles+-+Kanchan+Tiles+and+Sanitary+-+Best+Tiles+for+Bathroom,+Kitchen,+Wall+%26+Floor+in+Amalapada/data=!4m7!3m6!1s0x3a18affbd41ab799:0x1d5952aaf2231ad8!8m2!3d20.839401!4d85.0989583!16s%2Fg%2F11gbl2wk1v!19sChIJmbca1PuvGDoR2Boj8qpSWR0?authuser=0&hl=en&rclk=1"
Kanchan Ceramics,,Send to phone,"Kanchan Talkies, Near, Kanchan Talkies Road, Similipada, Angul, Odisha 759122",Angul,,,Tile store,,https://www.google.com/maps/place/Kanchan+Ceramics/data=!4m7!3m6!1s0x3a18b01cffffffff:0x1cb616ec028eeec3!8m2!3d20.8483189!4d85.1090361!16s%2Fg%2F11yh2cxnwn!19sChIJ_____xywGDoRw-6OAuwWthw?authuser=0&hl=en&rclk=1
Siddhi Vinayak Tiles And Marbles,,Send to phone,"near bajaj RE Showroom, near Bridge, Hemsurapada, Kumand, Angul, Odisha 759122",Angul,5.0,2,,,https://www.google.com/maps/place/Siddhi+Vinayak+Tiles+And+Marbles/data=!4m7!3m6!1s0x3a18af136978709d:0x1ebd860d635ba080!8m2!3d20.8473133!4d85.0858979!16s%2Fg%2F11q7dyfnrr!19sChIJnXB4aROvGDoRgKBbYw2GvR4?authuser=0&hl=en&rclk=1
Gurudev Granite &Tilez,,09439018159,"9595+3FR, Raghunathpur, Ajodhyapur, Odisha 754132",Paradip,3.5,2,,,https://www.google.com/maps/place/Gurudev+Granite+%26Tilez/data=!4m7!3m6!1s0x3a197943c0000007:0x56e5cf1597991c8f!8m2!3d20.3677405!4d86.1586428!16s%2Fg%2F11fyzbnbl1!19sChIJBwAAwEN5GToRjxyZlxXP5VY?authuser=0&hl=en&rclk=1
Mahaveer Marbles,,09861058677,"sanabazar, Hata road, near Collector Office, Jagatsinghpur, Odisha 754103",Paradip,3.1,8,,,https://www.google.com/maps/place/Mahaveer+Marbles/data=!4m7!3m6!1s0x3a1981358925b5d5:0xc012f8b0c3e2bbef!8m2!3d20.2518269!4d86.1761401!16s%2Fg%2F11gtzcchft!19sChIJ1bUliTWBGToR77viw7D4EsA?authuser=0&hl=en&rclk=1
Binayak Traders,,09938765407,"8GCC+F8F, Ujalpur, Kujang, Odisha 754141",Paradip,1.0,1,Shopping mall,,https://www.google.com/maps/place/Binayak+Traders/data=!4m7!3m6!1s0x3a1bcb3daaaaaaab:0xf08fe8801e601ac0!8m2!3d20.3211796!4d86.5207954!16s%2Fg%2F11g8w5xmm1!19sChIJq6qqqj3LGzoRwBpgHoDoj_A?authuser=0&hl=en&rclk=1
Satyam Marble And Granite - Best Granite Dealers in Kolkata | Best Marble Dealer in Kolkata,,09051502748,"15, Canal E Rd, Kath Gola, Bagmari, Kolkata, West Bengal 700067",Kolkata,3.4,8,Marble supplier,,https://www.google.com/maps/place/Satyam+Marble+And+Granite+-+Best+Granite+Dealers+in+Kolkata+%7C+Best+Marble+Dealer+in+Kolkata/data=!4m7!3m6!1s0x3a027762f91e7713:0x77792fa968924cb0!8m2!3d22.5908542!4d88.3805054!16s%2Fg%2F11g18tss5_!19sChIJE3ce-WJ3AjoRsEySaKkveXc?authuser=0&hl=en&rclk=1
Heera Marble And Granites,,03340049779,"Sunflower Garden Complex, 74, Topsia Rd, Topsia, Kolkata, West Bengal 700046",Kolkata,4.4,40,Tile store,http://www.heeramarble.com/,https://www.google.com/maps/place/Heera+Marble+And+Granites/data=!4m7!3m6!1s0x3a0276bf6e43e3e7:0xa43c9b181758f99b!8m2!3d22.5409523!4d88.387103!16s%2Fg%2F1wzt0swc!19sChIJ5-NDbr92AjoRm_lYFxibPKQ?authuser=0&hl=en&rclk=1
Adya Marbles & Granites,,09883968252,"Kalpatru garden, Nayabad, Kolkata, West Bengal 700094",Kolkata,4.2,30,Home goods store,,https://www.google.com/maps/place/Adya+Marbles+%26+Granites/data=!4m7!3m6!1s0x3a0273d6cfc47c4b:0xce516a972538f33!8m2!3d22.4806731!4d88.4082171!16s%2Fg%2F11c1w_r_61!19sChIJS3zEz9ZzAjoRM49TcqkW5Qw?authuser=0&hl=en&rclk=1
Jain Granite & Marbles,,08100036663,"Basanti Hwy, Auropota, Dhapa, Kolkata, West Bengal 700105",Kolkata,5.0,1,Marble supplier,,https://www.google.com/maps/place/Jain+Granite+%26+Marbles/data=!4m7!3m6!1s0x3a0276a0d6ee93a5:0x602596961f0b83ce!8m2!3d22.5350138!4d88.3993717!16s%2Fg%2F11bzyl8bwf!19sChIJpZPu1qB2AjoRzoMLH5aWJWA?authuser=0&hl=en&rclk=1
Balaji Marbles,,09830013200,"73, Bidhannagar, Eastern Metropolitan Bypass, near Science City, Tiljala, Kolkata, West Bengal 700039",Kolkata,4.8,24,Marble supplier,http://www.balajimarbles.in/,https://www.google.com/maps/place/Balaji+Marbles/data=!4m7!3m6!1s0x3a0276af0dff826b:0xa58fe78f6785b790!8m2!3d22.52662!4d88.394933!16s%2Fg%2F1xcbn0ym!19sChIJa4L_Da92AjoRkLeFZ4_nj6U?authuser=0&hl=en&rclk=1
POONAM MARBLE AND GRANITE,,09875615082,"near Ganga Jamuna kata, Choura Bustee, Shibpur, Howrah, West Bengal 711102",Kolkata,4.5,11,Marble supplier,,https://www.google.com/maps/place/POONAM+MARBLE+AND+GRANITE/data=!4m7!3m6!1s0x3a02776dd3e29cbb:0x2d64c1b3d2a86deb!8m2!3d22.5698332!4d88.3311931!16s%2Fg%2F11qnt41m9r!19sChIJu5zi0213AjoR622o0rPBZC0?authuser=0&hl=en&rclk=1
Citizen Marble,,09433094360,"6, Canal E Rd, Muchibazar, Ultadanga, Kolkata, West Bengal 700067",Kolkata,2.5,11,Marble supplier,http://www.citizenmarble.in/,https://www.google.com/maps/place/Citizen+Marble/data=!4m7!3m6!1s0x3a02761233fc3c3d:0x91c57c350adebb7f!8m2!3d22.5963431!4d88.3807063!16s%2Fg%2F11fnw173ym!19sChIJPTz8MxJ2AjoRf7veCjV8xZE?authuser=0&hl=en&rclk=1
"MAA TARA TRADERS, MARBLE, TILES & GRANITE STONE",,08777594890,"Ground Floor, Metro Appartment, Bus Stand, Kolipukur, Rajarhat Main Rd, South Block, Baguiati, Kolkata, West Bengal 700157",Kolkata,4.8,28,Marble supplier,,"https://www.google.com/maps/place/MAA+TARA+TRADERS,+MARBLE,+TILES+%26+GRANITE+STONE/data=!4m7!3m6!1s0x39f89e2c69c6ddef:0xec3e3253adb26953!8m2!3d22.6196761!4d88.4370755!16s%2Fg%2F11dxrvjlct!19sChIJ793GaSye-DkRU2myrVMyPuw?authuser=0&hl=en&rclk=1"
Bansal Marble Centre,,09830049533,"On, 1, Jyotish Roy Road New Alipore, Circular Road, Tollygunge, Kolkata, West Bengal 700053",Kolkata,4.7,3,Marble supplier,,https://www.google.com/maps/place/Bansal+Marble+Centre/data=!4m7!3m6!1s0x3a0270b07b34832f:0xd9cba54873d5e58e!8m2!3d22.5054845!4d88.3358868!16s%2Fg%2F1tcyvvdc!19sChIJL4M0e7BwAjoRjuXVc0ily9k?authuser=0&hl=en&rclk=1
New Bharat Marble and Tiles,,07980629011,"Kalagachia Main Rd, near Sitla Mandir, Bagpota, Kolkata, West Bengal 700061",Kolkata,4.9,42,Marble supplier,,https://www.google.com/maps/place/New+Bharat+Marble+and+Tiles/data=!4m7!3m6!1s0x3a027b293ffe7009:0x4531ab84211436c9!8m2!3d22.46491!4d88.2863539!16s%2Fg%2F11sbh7fl31!19sChIJCXD-Pyl7AjoRyTYUIYSrMUU?authuser=0&hl=en&rclk=1
Stone Mart Kolkata,,Send to phone,"Arupota, Basanti Hwy, Dhapa, Kolkata, West Bengal 700105",Kolkata,5.0,5,Supplier,http://www.stonemartkolkata.com/,https://www.google.com/maps/place/Stone+Mart+Kolkata/data=!4m7!3m6!1s0x3a0277212f542665:0x79054c783b5d841c!8m2!3d22.5351233!4d88.4015803!16s%2Fg%2F11fn5s2q7h!19sChIJZSZULyF3AjoRHIRdO3hMBXk?authuser=0&hl=en&rclk=1
Shree Balaji Marbles - Italian & Imported Marble Supplier,,09830041904,"252 Uttar Panchanna Gram, Chowbaga, Near Landmark Hotel, (From Science City, After Pc Chandra), Kolkata, West Bengal 700100",Kolkata,4.4,16,Marble supplier,http://www.shreebalajimarbles.com/,https://www.google.com/maps/place/Shree+Balaji+Marbles+-+Italian+%26+Imported+Marble+Supplier/data=!4m7!3m6!1s0x3a027695140310fb:0xa66aa3960281ac9!8m2!3d22.5335399!4d88.4014274!16s%2Fg%2F11gdzs11m1!19sChIJ-xADFJV2AjoRyRooYDmqZgo?authuser=0&hl=en&rclk=1
Surya marbles and granites,,09830013075,"21, Gobra, Kolkata, West Bengal 700046",Kolkata,5.0,1,Marble supplier,,https://www.google.com/maps/place/Surya+marbles+and+granites/data=!4m7!3m6!1s0x3a0277d6bc916f49:0xc40a312314ad3429!8m2!3d22.537885!4d88.3810435!16s%2Fg%2F11lgpmnkl_!19sChIJSW-RvNZ3AjoRKTStFCMxCsQ?authuser=0&hl=en&rclk=1
GANAPATI MARBEL & GRANITE,,09836211588,"454, Pratapgarh, South Kumrakhil, Kolkata, Rajpur Sonarpur, West Bengal 700103",Kolkata,3.3,10,Marble supplier,https://ganapatimarbelandgranite.com/,https://www.google.com/maps/place/GANAPATI+MARBEL+%26+GRANITE/data=!4m7!3m6!1s0x3a02719265cd3bf7:0xec0eac30b2b3e87!8m2!3d22.4501002!4d88.3905058!16s%2Fg%2F11c53scfn7!19sChIJ9zvNZZJxAjoRhz4rC8PqwA4?authuser=0&hl=en&rclk=1
Anand Marbles,,09830030038,"Topsia, Kolkata, West Bengal 700046",Kolkata,4.8,11,Marble supplier,,https://www.google.com/maps/place/Anand+Marbles/data=!4m7!3m6!1s0x3a0277f6b280b065:0x7e30c1ad26beb0ee!8m2!3d22.5393271!4d88.3860438!16s%2Fg%2F11fmvd4npp!19sChIJZbCAsvZ3AjoR7rC-Jq3BMH4?authuser=0&hl=en&rclk=1
Gupta Marble,,03332491734,"Shop No 259, Rabindra Sarani, Raja Katra, Singhi Bagan, Jorasanko, Kolkata, West Bengal 700007",Kolkata,4.1,27,Marble contractor,https://guptamarble.com/,https://www.google.com/maps/place/Gupta+Marble/data=!4m7!3m6!1s0x3a0277b680719ce1:0xa2fd7f18aea3ba0c!8m2!3d22.5845631!4d88.3579708!16s%2Fg%2F1tgjjq5n!19sChIJ4ZxxgLZ3AjoRDLqjrhh__aI?authuser=0&hl=en&rclk=1
Stone Miracles,,03340088299,"Unit No. - 327, 3rd Floor, Merlin Homeland Mall ,18B Ashutosh Mukherjee Road, near Elgin Road, Chowringhee, Crossing, Kolkata, West Bengal 700025",Kolkata,4.2,11,Natural Stone Wholesaler,,https://www.google.com/maps/place/Stone+Miracles/data=!4m7!3m6!1s0x3a02773efb80e973:0xe2168fcd2e872d8a!8m2!3d22.536206!4d88.3460698!16s%2Fg%2F1pv0rjdc0!19sChIJc-mA-z53AjoRii2HLs2PFuI?authuser=0&hl=en&rclk=1
Radharani Marbles,,03322854411,"9/5, Topsia Rd, Gobra, Kolkata, West Bengal 700046",Kolkata,4.1,16,Marble supplier,https://radharanimarbles.com/,https://www.google.com/maps/place/Radharani+Marbles/data=!4m7!3m6!1s0x3a0276ea807be6e5:0xa5a6aa2760e1c96d!8m2!3d22.5409582!4d88.3834729!16s%2Fg%2F11sfpdf9sz!19sChIJ5eZ7gOp2AjoRbcnhYCeqpqU?authuser=0&hl=en&rclk=1
"Khetawat Marbles - Granite, Stone, Tiles, Marble Inlay, Marble Articles",,Send to phone,"Arupota Rd, Auropota, Dhapa, Kolkata, West Bengal 700107",Kolkata,5.0,3,Marble supplier,,"https://www.google.com/maps/place/Khetawat+Marbles+-+Granite,+Stone,+Tiles,+Marble+Inlay,+Marble+Articles/data=!4m7!3m6!1s0x3a02756d70747d81:0xb7ef5944de33f71a!8m2!3d22.5344937!4d88.4015993!16s%2Fg%2F11v083n4jj!19sChIJgX10cG11AjoRGvcz3kRZ77c?authuser=0&hl=en&rclk=1"
Sonika Marbles,,09674817358,"27, Chowbaga Rd, West, Kolkata, West Bengal 700100",Kolkata,4.1,44,Marble supplier,https://sonikamarbles.com/,https://www.google.com/maps/place/Sonika+Marbles/data=!4m7!3m6!1s0x3a0276bac0ce9b8b:0x987047f171fc37ed!8m2!3d22.5340533!4d88.3995866!16s%2Fg%2F11c5b6c1yt!19sChIJi5vOwLp2AjoR7Tf8cfFHcJg?authuser=0&hl=en&rclk=1
Manpuria Trading Agencies - Building Materials | Wall And Floor Tiles Marble And Granite,,09339274233,"Cf-211, near Swimming Pool, CF Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064",Kolkata,4.2,14,Tile store,,https://www.google.com/maps/place/Manpuria+Trading+Agencies+-+Building+Materials+%7C+Wall+And+Floor+Tiles+Marble+And+Granite/data=!4m7!3m6!1s0x3a0275e4de13e0b5:0x7d85eec9c83cd351!8m2!3d22.5947788!4d88.4185655!16s%2Fg%2F11c2l7grz6!19sChIJteAT3uR1AjoRUdM8yMnuhX0?authuser=0&hl=en&rclk=1
GANAPATI MARBLE,,09051312988,"Pranabananda High School, Ghuni Rd, Jatragachhi, Deshbandhu Nagar, Newtown, Kolkata, West Bengal 700157",Kolkata,5.0,11,Marble supplier,,https://www.google.com/maps/place/GANAPATI+MARBLE/data=!4m7!3m6!1s0x3a02753775769e63:0x82bf5c903776f0c5!8m2!3d22.5853337!4d88.4692754!16s%2Fg%2F11bwkm5jfp!19sChIJY552dTd1AjoRxfB2N5Bcv4I?authuser=0&hl=en&rclk=1
Dhariwal Marbles,,09330030999,"15, Canal East Road, Ultadanga, Ultadanga, Kolkata, West Bengal 700067",Kolkata,4.4,16,Marble supplier,,https://www.google.com/maps/place/Dhariwal+Marbles/data=!4m7!3m6!1s0x3a02763da4b610df:0x4f9f53f4574ba4b3!8m2!3d22.5906263!4d88.3804876!16s%2Fg%2F1tv22kw4!19sChIJ3xC2pD12AjoRs6RLV_RTn08?authuser=0&hl=en&rclk=1
Nitco-V.V. Marble & Granite,,09830057242,"3, Borakhola Road, Borakhola, Nandan Kanan, Santoshpur, Kolkata, West Bengal 700075",Kolkata,5.0,2,Building materials store,,https://www.google.com/maps/place/Nitco-V.V.+Marble+%26+Granite/data=!4m7!3m6!1s0x3a02715ecf6fffff:0xe75031bf45168dcb!8m2!3d22.4978974!4d88.3983554!16s%2Fg%2F11tx23nmnt!19sChIJ__9vz15xAjoRy40WRb8xUOc?authuser=0&hl=en&rclk=1
Wow Tiles Studio - Radharani Marbles | Tiles Store | Sanitary Showroom in Topsia Kolkata,,03346017000,"83, 6th Floor, Suite No - 602, Continental Building, 2/1, Topsia Rd, Above Porsche Car Showroom, Topsia, Kolkata, West Bengal 700046",Kolkata,4.5,33,Tile store,,https://www.google.com/maps/place/Wow+Tiles+Studio+-+Radharani+Marbles+%7C+Tiles+Store+%7C+Sanitary+Showroom+in+Topsia+Kolkata/data=!4m7!3m6!1s0x3a0277952e545da9:0xb511e459b9303170!8m2!3d22.5414047!4d88.3854396!16s%2Fg%2F11fjs8shqv!19sChIJqV1ULpV3AjoRcDEwuVnkEbU?authuser=0&hl=en&rclk=1
Shivam Tile & Marble,,07278477121,"Adarshanagar Main Rd, Adarsh Nagar, Jatindas Nagar, Belghoria, Kolkata, North Dumdum, West Bengal 700049",Kolkata,4.8,50,Tile store,https://shivam-tile-marble.grexa.site/,https://www.google.com/maps/place/Shivam+Tile+%26+Marble/data=!4m7!3m6!1s0x39f89d3510d80073:0xe80c01c740832d37!8m2!3d22.652593!4d88.3956393!16s%2Fg%2F11vynpxtms!19sChIJcwDYEDWd-DkRNy2DQMcBDOg?authuser=0&hl=en&rclk=1
Kajaria Tiles Exclusive Showroom - Bharat Marble Company,,09007095778,"Bharat Marble, PS Maestro Building, Topsia, Opp. Mirania Boating Club, 5th Floor, Kolkata, West Bengal 700046",Kolkata,3.9,7,Tile store,https://www.kajariaceramics.com/,https://www.google.com/maps/place/Kajaria+Tiles+Exclusive+Showroom+-+Bharat+Marble+Company/data=!4m7!3m6!1s0x3a0276907f34a0bd:0x6de5e944aeaf05e0!8m2!3d22.549661!4d88.391808!16s%2Fg%2F11d_8gb6vn!19sChIJvaA0f5B2AjoR4AWvrkTp5W0?authuser=0&hl=en&rclk=1
SURYA MARBLE CENTRE,,09830093672,"1st Floor, 121, Chittaranjan Ave, Kolutolla, College Square, Kolkata, West Bengal 700073",Kolkata,5.0,6,Marble supplier,,https://www.google.com/maps/place/SURYA+MARBLE+CENTRE/data=!4m7!3m6!1s0x3a0277ad87caa3bd:0xeb41a6016b3ec6ee!8m2!3d22.5771856!4d88.3601076!16s%2Fg%2F1v_vrb2p!19sChIJvaPKh613AjoR7sY-awGmQes?authuser=0&hl=en&rclk=1
Taran Marble,,09903255768,"226, Rabindra Sarani, Ganesh Talkies, Rabindra Sarani, Raja Katra, Singhi Bagan, Kolkata, West Bengal 700007",Kolkata,5.0,8,Marble supplier,https://www.instagram.com/marble_temple?igsh=MXF2ejJqd25mM3RuMQ==,https://www.google.com/maps/place/Taran+Marble/data=!4m7!3m6!1s0x3a0277cbb2f9dd87:0xc2c2b715d2a463a0!8m2!3d22.5838556!4d88.3579815!16s%2Fg%2F1tl4bg0b!19sChIJh935sst3AjoRoGOk0hW3wsI?authuser=0&hl=en&rclk=1
Tulsyan Marbles,,03332215252,"E.M. Bypass, 70/1, Tiljala Rd, near 4 No. Bridge, Gobra, Kolkata, West Bengal 700046",Kolkata,3.5,11,Marble supplier,http://www.tulsyanmarbles.com/,https://www.google.com/maps/place/Tulsyan+Marbles/data=!4m7!3m6!1s0x3a0276c20e17dffb:0xcdf22a2ddededce4!8m2!3d22.5393401!4d88.3786127!16s%2Fg%2F1hf9qmfs_!19sChIJ-98XDsJ2AjoR5Nze3i0q8s0?authuser=0&hl=en&rclk=1
Uni Bharat Marble,,03322874458,"60, Shakespeare Sarani, Elgin, Kolkata, West Bengal 700017",Kolkata,4.2,13,Bathroom supply store,,https://www.google.com/maps/place/Uni+Bharat+Marble/data=!4m7!3m6!1s0x3a02771eeb1b7019:0xdb58834dcabb9e70!8m2!3d22.5438437!4d88.3621714!16s%2Fg%2F1tngnpv0!19sChIJGXAb6x53AjoRcJ67yk2DWNs?authuser=0&hl=en&rclk=1
Agarwal Marble Agencies,,09330080961,"10/7, Girish Chandra Ghosh Rd, Basak Bagan, Kolkata, South Dumdum, West Bengal 700048",Kolkata,4.8,8,Marble supplier,http://www.agarwalmarble.co/,https://www.google.com/maps/place/Agarwal+Marble+Agencies/data=!4m7!3m6!1s0x3a0276025d7f7fd5:0x6bf6c3bcdb206816!8m2!3d22.6095386!4d88.3946415!16s%2Fg%2F11cn3b4jf5!19sChIJ1X9_XQJ2AjoRFmgg27zD9ms?authuser=0&hl=en&rclk=1
Hindustan Marble Centre,,Send to phone,"8, Seth Pukur Road, Bridge, near Baghbazar, Kolkata, West Bengal 700002",Kolkata,4.8,5,Marble supplier,,https://www.google.com/maps/place/Hindustan+Marble+Centre/data=!4m7!3m6!1s0x39f89d01b1a08213:0x71fb0b0909c7baa2!8m2!3d22.6077391!4d88.3710246!16s%2Fg%2F11h1yh7jd3!19sChIJE4KgsQGd-DkRorrHCQkL-3E?authuser=0&hl=en&rclk=1
Alishan marbles & granites,,09007222111,"59d tiljila road, JBS Haldane Ave, JSB, Gobra, Kolkata, West Bengal 700046",Kolkata,4.7,6,Tile store,,https://www.google.com/maps/place/Alishan+marbles+%26+granites/data=!4m7!3m6!1s0x3a0276c21bf8994d:0xcf25986b7b09c7bd!8m2!3d22.5393718!4d88.3773001!16s%2Fg%2F11g01nw00y!19sChIJTZn4G8J2AjoRvccJe2uYJc8?authuser=0&hl=en&rclk=1
radha marble & granite,,Send to phone,"Ram Krishnapore, Choura Bustee, Shibpur, Howrah, West Bengal 711102",Kolkata,5.0,3,Store,,https://www.google.com/maps/place/radha+marble+%26+granite/data=!4m7!3m6!1s0x3a0277003bde4bbb:0x72bec07d9689a398!8m2!3d22.5714068!4d88.3331952!16s%2Fg%2F11vrtkys7p!19sChIJu0veOwB3AjoRmKOJln3AvnI?authuser=0&hl=en&rclk=1
RAHMAN MARBLES AND TILES,,06290388475,"38, Topsia 2nd Ln, Topsia, Kolkata, West Bengal 700039",Kolkata,5.0,5,Tile store,,https://www.google.com/maps/place/RAHMAN+MARBLES+AND+TILES/data=!4m7!3m6!1s0x3a02776c1c8dfc9f:0xbdcf43279bb2772e!8m2!3d22.536697!4d88.384066!16s%2Fg%2F11n08v4v1p!19sChIJn_yNHGx3AjoRLneymydDz70?authuser=0&hl=en&rclk=1
Keshaw Mistry,,08582967061,"Police Station, 20, Lal Bazar St, near Lal Bazar, Radha Bazar, Lal Bazar, Kolkata, West Bengal 700001",Kolkata,4.8,4,Marble supplier,,https://www.google.com/maps/place/Keshaw+Mistry/data=!4m7!3m6!1s0x3a0277a5a0987eed:0xe14f170041db414e!8m2!3d22.5727714!4d88.3515179!16s%2Fg%2F11bx0d8vwh!19sChIJ7X6YoKV3AjoRTkHbQQAXT-E?authuser=0&hl=en&rclk=1
Kabra Marbles & Granites,,09791486949,"32A, Tollygunge Circular Rd, near Mahaveer Talla Petrol Pump, Sadapur, New Alipore, Kolkata, West Bengal 700053",Kolkata,3.5,6,Tile store,,https://www.google.com/maps/place/Kabra+Marbles+%26+Granites/data=!4m7!3m6!1s0x3a0270c7dd5c756b:0xec0f409ccc49bba9!8m2!3d22.5042637!4d88.3394588!16s%2Fg%2F1tcwpkcx!19sChIJa3Vc3cdwAjoRqbtJzJxAD-w?authuser=0&hl=en&rclk=1
Tiles Town,,09163670538,"Police Camp, 4, Sulanggari, Newtown, Kolkata, West Bengal 700162",Kolkata,4.7,27,Building materials store,,https://www.google.com/maps/place/Tiles+Town/data=!4m7!3m6!1s0x3a027571710f3963:0x1c56e4b54423938d!8m2!3d22.5955056!4d88.4472243!16s%2Fg%2F11s3zcxtp6!19sChIJYzkPcXF1AjoRjZMjRLXkVhw?authuser=0&hl=en&rclk=1
H P TRADERS,,09681116837,"Taltala Police Station, 18, Rani Rash Moni Road Near New Market, Esplanade, Kolkata, West Bengal 700013",Kolkata,4.4,30,Floor sanding and polishing service,https://mondalfurniture.in/wood-polishing-services-in-thakurpukur/,https://www.google.com/maps/place/H+P+TRADERS/data=!4m7!3m6!1s0x3a0277071027b723:0xdc43a31ec7fa4ead!8m2!3d22.5623978!4d88.3552261!16s%2Fg%2F11bysjtxyl!19sChIJI7cnEAd3AjoRrU76xx6jQ9w?authuser=0&hl=en&rclk=1
Hindusthan Marble and Granites,,09433506367,"143/1, Ultadanga Main Rd, Daspara, Ultadanga, Kolkata, West Bengal 700067",Kolkata,3.6,9,Tile store,,https://www.google.com/maps/place/Hindusthan+Marble+and+Granites/data=!4m7!3m6!1s0x3a02763bd7a6dfd1:0xf06b20256bdfcf36!8m2!3d22.5953253!4d88.3818771!16s%2Fg%2F1tfkjl94!19sChIJ0d-m1zt2AjoRNs_fayUga_A?authuser=0&hl=en&rclk=1
Surya Marble Tiles And Granite,,08981107039,"69/1 Khetra Mitra Lane, Salkia Howrah, Kolkata, West Bengal 711106",Kolkata,5.0,5,Building materials store,,https://www.google.com/maps/place/Surya+Marble+Tiles+And+Granite/data=!4m7!3m6!1s0x3a0277c2aec2960d:0x612294da069a75fa!8m2!3d22.599029!4d88.3436877!16s%2Fg%2F11tjdslk_s!19sChIJDZbCrsJ3AjoR-nWaBtqUImE?authuser=0&hl=en&rclk=1
Sri Krishna Marble & Tiles,,09903769823,"99, Hem Chandra Naskar Rd, Subhas Sarobar Park, Phoolbagan, Beleghata, Kolkata, West Bengal 700010",Kolkata,3.3,22,Tile store,,https://www.google.com/maps/place/Sri+Krishna+Marble+%26+Tiles/data=!4m7!3m6!1s0x3a02766338a7766b:0x484c37911acf35f2!8m2!3d22.5686341!4d88.3910272!16s%2Fg%2F11bbrksvhp!19sChIJa3anOGN2AjoR8jXPGpE3TEg?authuser=0&hl=en&rclk=1
Rakesh Marble and Tiles,,03346001323,"Megacity, Biswa Bangla Sarani, near Spice Garden Restaurant, Chinar Park, Tegharia, Rajarhat, Kolkata, West Bengal 700052",Kolkata,3.6,15,Marble supplier,,https://www.google.com/maps/place/Rakesh+Marble+and+Tiles/data=!4m7!3m6!1s0x39f89e2d589a3f7b:0x99a3b493a39b4036!8m2!3d22.6241849!4d88.4395724!16s%2Fg%2F124yl3zr6!19sChIJez-aWC2e-DkRNkCbo5O0o5k?authuser=0&hl=en&rclk=1
